,goods_id,article,name,url,regular_price,promo_price,amount,brand,store_id
0,96031,366305,"RIOBA Шоколад молочный (5г х 160шт), 800г",https://online.metro-cc.ru/products/rioba-porcionnyj-molochnyj-32-kakao-800g,809.0,-,873,RIOBA,10
1,96030,366302,"RIOBA Шоколад темный (5г х 160шт), 800г",https://online.metro-cc.ru/products/rioba-porcionnyj-temnyj-51-kakao-800g,809.0,-,311,RIOBA,10
2,11727958,138161,"RIOBA Мини-шоколад Ассорти 6 вкусов, 800г",https://online.metro-cc.ru/products/800g-mini-shokolad-rioba-assorti-6-vkusov,939.0,-,137,RIOBA,10
3,153624,468774,"Зефир Шармэль Классический в шоколаде, 250г",https://online.metro-cc.ru/products/udarnica-v-shokolade-klassicheskij-sharmel-250g,269.0,229,907,ШАРМЭЛЬ,10
4,96032,366306,"RIOBA Шоколад горький (5г х 160шт), 800г",https://online.metro-cc.ru/products/rioba-porcionnyj-gorkij-72-kakao-800g,809.0,-,243,RIOBA,10
5,112894,479653,"Шоколад Kinder Chocolate, 50г",https://online.metro-cc.ru/products/molochnyj-kinder-reg-chocolate-s-molochnoj-nachinkoj-50g,71.9,-,1717,KINDER,10
6,149124,407173,"Конфеты Рот Фронт батончики шоколадно сливочный вкус, 250г",https://online.metro-cc.ru/products/250g-batonchiki-rf-shok-sliv,149.0,119,818,РОТ ФРОНТ,10
7,244838,511463,"Печенье Oreo Original, 228г",https://online.metro-cc.ru/products/shokoladnoe-oreo-228g,169.0,-,1400,OREO,10
8,11727953,138160,"RIOBA Шоколад Ассорти 4 вкуса, 800г",https://online.metro-cc.ru/products/800g-shokolad-rioba-assorti-4-vkusa,989.0,-,214,RIOBA,10
9,574734,90042,"Палочки Lorenz Snack-World Saltletts классические, 150г",https://online.metro-cc.ru/products/palochki-klassicheskie-saltletts-150g,83.9,59.9,370,SALTLETTS,10
10,560076,51360,"Печенье Полет овсяное с кусочками шоколада, 600г",https://online.metro-cc.ru/products/pechenye-polet-ovsyanoe-s-kusochkami-shokolada-600-g,286.0,249,254,ПОЛЕТ,10
11,164373,426352,"Батончик Snickers Minis шоколадные, 180г",https://online.metro-cc.ru/products/snickers-minis-180-g,204.0,-,587,SNICKERS,10
12,139796,445183,"Конфеты M&M's Драже с арахисом, 360г",https://online.metro-cc.ru/products/m-m-039s-drazhe-s-arahisom-360g,369.0,-,281,M&M'S,10
13,98459,239422,"Конфеты Ferrero Rocher Бриллиант хрустящие с лесным орехом, 300г",https://online.metro-cc.ru/products/hrustyaschie-ferrero-rocher-iz-molochnogo-shokolada-pokrytye-izmelchennymi-oreshkami-s-nachinkoj-iz-krema-lesnogo-oreha-300g,1249.0,-,230,FERRERO,10
14,594147239,222198,"Печенье сахарное Любятово Топленое молоко, 444г",https://online.metro-cc.ru/products/444g-pechene-lyubyatovo-toplenoe-moloko,116.0,109,245,ЛЮБЯТОВО,10
15,87274,275874,"Печенье Twix minis сахарное с карамелью, 184г",https://online.metro-cc.ru/products/twix-minis-184g,204.0,-,297,TWIX,10
16,154027,463292,"RIOBA Карамель мини со вкусом фруктов, 500г",https://online.metro-cc.ru/products/rioba-karamel-mini-so-vkusom-fruktov-500g,419.0,-,1200,RIOBA,10
17,508713,636871,"Вафли Kinder Bueno White в белом шоколаде, 39г",https://online.metro-cc.ru/products/vafli-kinder-nbspbueno-white-v-belom-39g,91.9,-,761,KINDER BUENO,10
18,557382738,218671,"Печенье Юбилейное традиционное, 403г",https://online.metro-cc.ru/products/403g-pechene-yubileynoe-traditsionnoe,139.0,119,354,ЮБИЛЕЙНОЕ,10
19,601434956,227287,"RIOBA Чипсы нори с оливковым маслом, 4.5г",https://online.metro-cc.ru/products/45g-chipsy-nori-rioba-s-olivkovym-maslom-227287,46.49,-,110,RIOBA,10
20,649430,129266,"Печенье Юбилейное Традиционное, 268г",https://online.metro-cc.ru/products/yubilejnoe-tradicionnoe-268g,92.9,-,965,ЮБИЛЕЙНОЕ,10
21,182261,406464,"Конфеты Рот Фронт Батончики, 250г",https://online.metro-cc.ru/products/rot-front-batonchik-250-g,149.0,119,1867,РОТ ФРОНТ,10
22,396128,551823,"Зефир Полет в темной шоколадной глазури, 500г",https://online.metro-cc.ru/products/polet-v-temnoj-shokoladnoj-glazuri-500g,266.0,229,175,ПОЛЕТ,10
23,8514397,126549,"METRO Chef Печенье Савоярди, 500г",https://online.metro-cc.ru/products/metro-chef-pechene-savoyardi-500g,519.0,-,245,METRO CHEF,10
24,90928,337582,"Набор шоколада Ritter Sport Mini порционного, 1.4кг",https://online.metro-cc.ru/products/ritter-sport-nabor-porcionnogo-mini-14kg,2079.0,-,131,RITTER SPORT,10
25,257984,496203,"Батончик Kinder Bueno вафельный в молочном шоколаде, 43г",https://online.metro-cc.ru/products/vafli-kinder-bueno-v-molochnom-43g,91.9,-,2393,KINDER BUENO,10
26,248381,514810,"Шоколад Kinder Maxi молочный с молочной начинкой, 84г",https://online.metro-cc.ru/products/molochnyj-kinder-reg-chocolate-maxi-s-molochnoj-nachinkoj-84g,137.0,-,137,KINDER MAXI,10
27,636275,125054,"Крендели Saltletts с солью классические, 150г",https://online.metro-cc.ru/products/krendeli-s-solyu-klassicheskie-saltletts-150g,76.9,59.9,198,SALTLETTS,10
28,448106987,213135,"Кекс Kuchenmeister Пасхальный кролик, 350г",https://online.metro-cc.ru/products/350g-pashalnyy-krolik-kuchenmeister-molochnyy-shokolad,959.0,-,293,KUCHENMEISTER,10
29,517757,643370,"Печенье Полет Классическое овсяное, 250г",https://online.metro-cc.ru/products/ovsyanoe-sssr-klassicheskoe-250g,154.0,119,384,ПОЛЕТ,10
30,176425,46753,"Конфеты Reber Mozart Mirabell шоколадные ассорти, 600г",https://online.metro-cc.ru/products/mirabell-shokoladnye-s-marcipanom-mocart-600g,2729.0,2009,39,REBER MOZART,10
31,187057,445187,"Конфеты M&M's Драже с молочным шоколадом, 360г",https://online.metro-cc.ru/products/m-ms-drazhe-s-molochnym-shokoladom-360g,369.0,-,189,M&M'S,10
32,643639,128252,"Чипсы Lay's Max рифленые Сметана и лук, 140г",https://online.metro-cc.ru/products/lays-max-smetana-luk-140g,149.0,-,563,LAY'S,10
33,252007,514690,"Конфеты Красный Октябрь Мишка косолапый, Аленка, Красная шапочка, 700г",https://online.metro-cc.ru/products/krasnyj-oktyabr-shokoladnye-miks-mishka-kosolapyj-alenka-krasnaya-shapochka-700g,879.0,569,428,КРАСНЫЙ ОКТЯБРЬ,10
34,594324,114126,"Батончик Milky Way шоколадный 4шт, 104г",https://online.metro-cc.ru/products/4h26g-batonchik-milky-way-shokoladnyj-mp,86.9,69.9,118,MILKY WAY,10
35,509743,624549,"Печенье Belvita Утреннее с какао, 253г",https://online.metro-cc.ru/products/belvita-utrennee-s-kakao-253g,174.0,-,203,BELVITA,10
36,517762,643151,"Конфеты Победа вкуса Мишки в лесу шоколадные, 200г",https://online.metro-cc.ru/products/shokoladnye-pobeda-vkusa-mishki-v-lesu-s-nezhnoj-nachinkoj-vafelnoj-kroshkoj-200g,149.0,-,225,ПОБЕДА ВКУСА,10
37,208472,332931,"Батончик Mars Minis шоколадный с нугой и карамелью, 182г",https://online.metro-cc.ru/products/mars-minis-180g-332931,204.0,-,211,MARS,10
38,522168,646139,"Десерт Полет Лимоньерки слоеный с яблоком и корицей, 500г",https://online.metro-cc.ru/products/polet-laquosloenyj-desert-limonyerki-raquo-s-yablokom-koricej-500g,233.0,219,228,ПОЛЕТ,10
39,497141,625299,"Десерт Полет Лимоньерки слоеный, 500г",https://online.metro-cc.ru/products/sloenyj-desert-polet-limonyerki-500g,257.0,219,91,ПОЛЕТ,10
40,616238,121016,"Конфеты Красный Октябрь Мишка косолапый, 200г",https://online.metro-cc.ru/products/200g-krasnyj-oktyabr-mishka-kosolapyj,209.0,179,695,КРАСНЫЙ ОКТЯБРЬ,10
41,252106,514691,"Конфеты Красный Октябрь микс Каракум, Красный мак, Петушок шоколадные, 700г",https://online.metro-cc.ru/products/krasnyj-oktyabr-shokoladnye-miks-karakum-krasnyj-mak-petushok-700g,599.0,489,125,КРАСНЫЙ ОКТЯБРЬ,10
42,93269,74813,"Леденцы Bon Pari ассорти, 1кг",https://online.metro-cc.ru/products/karamel-bon-pari-assorti-1-kg,499.0,439,199,BON PARI,10
43,102979,407346,"Конфеты Рот Фронт Птичье молоко, 225г",https://online.metro-cc.ru/products/225g-ptichye-moloko,229.0,-,424,РОТ ФРОНТ,10
44,483916,619953,"Шоколад Победа вкуса молочный без сахара 36% какао, 100г",https://online.metro-cc.ru/products/pobeda-molochnyj-32-kakao-bez-sahara-100-g,149.0,-,145,ПОБЕДА,10
45,594410,114122,"Батончик Snickers шоколадный 40г х 4шт, 160г",https://online.metro-cc.ru/products/4h40g-batonchik-snickers-shokoladnyj-mp,152.0,119,202,SNICKERS,10
46,643719,128250,"Чипсы Lay's Зеленый лук, 140г",https://online.metro-cc.ru/products/lays-zelenyj-luk-140g,149.0,-,360,LAY'S,10
47,593662,112677,"Шоколад Milka молочный с цельным фундуком, 85г",https://online.metro-cc.ru/products/shokolad-milka-molochnyj-s-celnym-fundukom-85g,129.0,-,600,MILKA,10
48,581393,104377,"Пряники Полет шоколадные с апельсином ГОСТ, 250г",https://online.metro-cc.ru/products/shokolad-apelsin-polet-gost-250g,144.0,129,223,ПОЛЕТ,10
49,149598,333635,"Батончик Milky Way Minis шоколадный с суфле, покрытый молочным шоколадом, 176г",https://online.metro-cc.ru/products/milkyway-minis-176g,204.0,-,262,MILKY WAY,10
50,221499,401986,"Батончик Twix шоколадный карамель, 55г",https://online.metro-cc.ru/products/twix-40h55g-401986,48.9,-,7783,TWIX,10
51,156674,401987,"Батончик Twix Экстра шоколадный, 82г",https://online.metro-cc.ru/products/art-401987,74.9,-,2572,TWIX,10
52,405306,560228,"Печенье Акульчев Купелька малина, 750г",https://online.metro-cc.ru/products/akulchev-kupelka-malina-750g,359.0,339,69,АКУЛЬЧЕВ,10
53,523649,647229,"Мини-сушки Семейка Озби простые, 2.3кг",https://online.metro-cc.ru/products/mini-prostaya-semejka-ozbi-23kg,769.0,-,42,СЕМЕЙКА ОЗБИ,10
54,381033,542692,"Печенье Юбилейное молочное с молочной глазурью, 116г",https://online.metro-cc.ru/products/yubilejnoe-tradicionnoe-116g-542692,58.9,54.9,1644,ЮБИЛЕЙНОЕ,10
55,643634,128251,"Чипсы Lay's Краб, 140г",https://online.metro-cc.ru/products/lays-krab-140g,149.0,-,449,LAY'S,10
56,593750,112694,"Шоколад Milka молочный, 85г",https://online.metro-cc.ru/products/shokolad-milka-molochnyj-85g,109.0,-,953,MILKA,10
57,469939,608009,"Печенье Belvita Утреннее со злаками, 225г",https://online.metro-cc.ru/products/belvita-utrennee-zlaki-225g,132.0,-,629,BELVITA,10
58,644004,128253,"Чипсы Lay's с солью, 140г",https://online.metro-cc.ru/products/lays-naturalnye-solenye-140g,149.0,-,838,LAY'S,10
59,223182,442507,"Печенье Полет овсяное, 300г",https://online.metro-cc.ru/products/polet-ovsyanoe-300g,117.0,94.9,828,ПОЛЕТ,10
60,643934,128249,"Чипсы Lay's Сыр, 140г",https://online.metro-cc.ru/products/lays-syr-140g,149.0,-,412,LAY'S,10
61,607377302,239328,"Чипсы Lay's малосольные огурчики с укропом, 140г",https://online.metro-cc.ru/products/140g-chipsy-lays-malosolnye-ogurchiki-s-ukropom,149.0,-,136,LAY'S,10
62,537684904,215873,"Печенье Forsite сахарное шоколадно-сливочный вкус, 220г",https://online.metro-cc.ru/products/220g-pechene-forsite-saharnoe-shokoladno-slivochnyy-vkus,89.9,-,242,FORSITE,10
63,643874,128244,"Чипсы Lay's рифленые Паприка, 140г",https://online.metro-cc.ru/products/lays-riflenye-paprika-140g,149.0,-,312,LAY'S,10
64,470293,608014,"Печенье Belvita Утреннее с йогуртовой начинкой, 253г",https://online.metro-cc.ru/products/belvita-utrennee-s-jogurtovoj-nachinkoj-253g,174.0,-,511,BELVITA,10
65,617897,120015,"METRO Chef Печенье Савоярди, 1.6кг",https://online.metro-cc.ru/products/1600g-metro-chef-savoyardi,1749.0,-,55,METRO CHEF,10
66,120450,452421,"Зефир Ударница Шармэль с ароматом ванили, 255г",https://online.metro-cc.ru/products/udarnica-s-aromatom-sharmel-255g,159.0,-,621,ШАРМЭЛЬ,10
67,478675,616731,"Печенье Milka с шоколадной крошкой, 168г",https://online.metro-cc.ru/products/art-616731,225.0,-,373,MILKA,10
68,605807,117441,"Шоколад Красный Октябрь Аленка много молока + кальций, 90г",https://online.metro-cc.ru/products/90g-alyonka-mnogo-moloka,89.9,-,1123,АЛЕНКА,10
69,619507,121633,"Печенье Полет овсяное с шоколадом, 250г",https://online.metro-cc.ru/products/250g-polet-ovsyanoe-s-shokoladom,118.0,93.9,926,ПОЛЕТ,10
70,469373,608010,"Печенье Belvita Утреннее с какао, 225г",https://online.metro-cc.ru/products/belvita-utrennee-kakao-225g,132.0,-,353,BELVITA,10
71,3043445,134588,"Чипсы Delicados Nachos кукурузные Оригинальные, 500г",https://online.metro-cc.ru/products/500g-chipsy-delicados-original,259.0,-,270,DELICADOS,10
72,497641,627065,"Печенье Ванюшкины сладости Пышка-хвастунишка, 420г",https://online.metro-cc.ru/products/vanyushkiny-sladosti-pyshka-hvastunishka-420g,176.0,-,61,ВАНЮШКИНЫ СЛАДОСТИ,10
73,604988,117603,"Батончик Snickers Super шоколадный, 80г",https://online.metro-cc.ru/products/80g-snickers-super,74.9,-,4455,SNICKERS,10
74,557512238,218669,"Печенье Юбилейное постное, 268г",https://online.metro-cc.ru/products/268g-pechene-yubileynoe-postnoe,92.9,79.9,210,ЮБИЛЕЙНОЕ,10
75,604951025,232872,"RIOBA Маршмеллоу, 200г",https://online.metro-cc.ru/products/200g-marshmellou-rioba,166.0,-,118,RIOBA,10
76,196957,462802,"Вафли Яшкино Голландские с карамельной начинкой, 290г",https://online.metro-cc.ru/products/yashkino-gollandskie-s-nachinkoj-iz-varenoj-sguschenki-290g,133.0,-,773,ЯШКИНО,10
77,98139,92484,"Конфеты Raffaello с цельным миндальным орехом в кокосовой обсыпке, 240г",https://online.metro-cc.ru/products/raffaello-s-celnym-mindalnym-orehom-v-kokosovoj-obsypke-240g-92484,649.0,-,183,RAFFAELLO,10
78,116168,426018,"Конфеты Рот Фронт Коровка молочные вафельные, 250г",https://online.metro-cc.ru/products/rotfront-vafelnye-korovka-250g,185.0,-,329,РОТ ФРОНТ,10
79,508694,635684,"Печенье злаковое Любятово Мюсли с клюквой и изюмом, 120г",https://online.metro-cc.ru/products/myusli-lyubyatovo-zlakovoe-s-klyukvoj-izyumom-120g,114.0,109,685,ЛЮБЯТОВО,10
80,84580,211061,"Пастила Шармэль ванильная, 221г",https://online.metro-cc.ru/products/udarnica-pastila-vanilnaya-sharmel-221g,138.0,-,488,ШАРМЭЛЬ,10
81,175806,400891,"Шоколадное яйцо Kinder Surprise Maxi, 100г",https://online.metro-cc.ru/products/yajco-kinder-syurpriz-maxi-iz-molochnogo-shokolada-c-molochnym-vnutrennim-sloem-igrushkoj-vnutri-liga-spravedlivosti-100g,529.0,-,1047,KINDER SURPRISE,10
82,428082,559452,"Шоколад Ritter Sport молочный Цельный лесной орех, 100г",https://online.metro-cc.ru/products/ritter-sport-molochnyj-celnyj-lesnoj-oreh-100g,169.0,-,1744,RITTER SPORT,10
83,454983631,213082,"Халва Рот Фронт с шоколадной глазурью, 370г",https://online.metro-cc.ru/products/370g-konfety-rot-front-halva-v-shokoladnoy-glazuri,291.0,259,884,РОТ ФРОНТ,10
84,154273,469191,"Мармелад Мармеландия Фруктовый коктейль с натуральным соком, 250г",https://online.metro-cc.ru/products/udarnica-fruktovyj-koktejl-s-naturalnym-sokom-250g,166.0,-,355,МАРМЕЛАНДИЯ,10
85,148624,469065,"Печенье Orion Choco Boy с обогащающей добавкой, 45г",https://online.metro-cc.ru/products/choco-boy-s-obogaschayuschej-dobavkoj-45g,45.49,42.9,425,ORION,10
86,644029,128242,"Чипсы Lay's Ребрышки гриль, 140г",https://online.metro-cc.ru/products/lays-rebryshki-gril-140g,149.0,-,319,LAY'S,10
87,469769,608008,"Печенье Belvita Утреннее фундук-мед, 225г",https://online.metro-cc.ru/products/belvita-utrennee-med-funduk-225g,132.0,-,172,BELVITA,10
88,258815,523365,"Батончик Picnic Big с арахисом, изюмом и карамелью шоколадный, 76г",https://online.metro-cc.ru/products/picnic-big-s-arahisom-karamelyu-76g,76.9,-,695,PICNIC,10
89,616349,121014,"Конфеты Рот Фронт Мягкий грильяж, 200г",https://online.metro-cc.ru/products/200g-rot-front-myagkij-grilyazh,243.0,-,143,РОТ ФРОНТ,10
90,118197,401982,"Батончик Bounty Трио шоколадный, 83г",https://online.metro-cc.ru/products/bounty-trio-825g-401982,74.9,-,2647,BOUNTY,10
91,537469614,216030,"Печенье Яшкино сдобное американское, 200г",https://online.metro-cc.ru/products/200g-pechene-yashkino-sdobnoe-amerikanskoe,69.9,-,268,ЯШКИНО,10
92,112103,438707,"Шоколадный батончик Nuts DUO с фундуком, 66г",https://online.metro-cc.ru/products/s-orehami-nuts-megabajt-66-g,69.9,64.9,441,NUTS,10
93,188137,383134,"Чипсы Pringles картофельные со вкусом сметаны и лука, 165г",https://online.metro-cc.ru/products/pringles-kartofelnye-smetana-luk-165g-383134,329.0,-,237,PRINGLES,10
94,594577,114125,"Батончик Bounty шоколадный 27.5г х 6шт, 165г",https://online.metro-cc.ru/products/6h275g-konfety-bounty-shokoladnye-mp,152.0,119,139,BOUNTY,10
95,516285,642742,"aro Халва Подсолнечная, 250г",https://online.metro-cc.ru/products/halva-aro-podsolnechnaya-250g,46.99,-,410,ARO,10
96,643839,128254,"Чипсы Lay's Сметана и зелень, 140г",https://online.metro-cc.ru/products/lays-smetana-zelen-140g,149.0,-,443,LAY'S,10
97,215999,406458,"Конфеты Красный Октябрь Аленка шоколадные, 250г",https://online.metro-cc.ru/products/art-406458,379.0,199,102,АЛЕНКА,10
98,184775,451517,"Шоколад Бабаевский со сливочной начинкой, 50г",https://online.metro-cc.ru/products/babaevskij-so-slivochnoj-nachinkoj-50g,49.99,-,5756,БАБАЕВСКИЙ,10
99,581211,104378,"Пряники Полет шоколадные ГОСТ, 250г",https://online.metro-cc.ru/products/shokolad-polet-gost-250g,144.0,129,103,ПОЛЕТ,10
100,447428,585185,"Шоколад Молочный Kinder Maxi Chocolate с молочной начинкой, 21г x 36 шт",https://online.metro-cc.ru/products/kinder-maxi-21g,1292.4,-,7,KINDER MAXI,10
101,593813,112681,"Шоколад Milka молочный с фундуком, 85г",https://online.metro-cc.ru/products/milka-shokolad-molochnyj-s-fundukom-85g,109.0,-,218,MILKA,10
102,102508,453396,"Шоколад Априори горький 99% какао (5г х 20шт), 100г",https://online.metro-cc.ru/products/gorkij-apriori-99-kakao-100g,229.0,-,264,АПРИОРИ,10
103,593738,112676,"Шоколад Milka молочный с цельным миндалем, 85г",https://online.metro-cc.ru/products/shokolad-milka-molochnyj-s-celnym-mindalem-85g,129.0,-,173,MILKA,10
104,142585,426017,"Конфеты Рот Фронт Коровка вкус шоколад, 250г",https://online.metro-cc.ru/products/rotfront-vafelnye-so-vkusom-shokolada-korovka-250g,185.0,-,96,РОТ ФРОНТ,10
105,595429074,223256,"Чипсы Lay's шашлык, 140г",https://online.metro-cc.ru/products/140g-chipsy-lays-shashlyk,149.0,-,300,LAY'S,10
106,604908565,230379,"Конфеты Акконд Адель цельный миндаль, 500г",https://online.metro-cc.ru/products/konfety-akkond-adel-tselnyy-mindal-500g,369.0,-,30,АККОНД,10
107,3043475,134590,"Чипсы Delicados Nachos кукурузные Барбекю, 500г",https://online.metro-cc.ru/products/500g-chipsy-delicados-barbekyu,259.0,-,238,DELICADOS,10
108,537536994,215810,"Печенье Яшкино затяжное с клубничным кремом, 190г",https://online.metro-cc.ru/products/190g-pechene-zatyazhnoe-yashkino-s-klubnichnym-kremom,62.9,-,289,ЯШКИНО,10
109,232168,496202,"Пирожное Kinder Delice бисквитное с молочной начинкой, 39г",https://online.metro-cc.ru/products/pirozhnoe-biskvitnoe-kinder-reg-delice-pokrytoe-kakao-glazuryu-s-molochnoj-nachinkoj-39g,70.9,-,1099,KINDER DELICE,10
110,363468,527860,"Чипсы Lay's рифленые Сметана и лук, 225г",https://online.metro-cc.ru/products/lay-039s-so-vkusom-smetany-luka-225g,239.0,-,323,LAY'S,10
111,557089,39479,"Конфеты Рот Фронт Батончики, 1кг",https://online.metro-cc.ru/products/rot-front-batonchiki-1000g,589.0,459,363,РОТ ФРОНТ,10
112,76408515,138820,"Конфеты Рот Фронт Коровка молочные, 180г",https://online.metro-cc.ru/products/180g-konfety-rot-front-korovka,139.0,-,585,РОТ ФРОНТ,10
113,540129,60071,"Мармелад Bon Pari Веселые кошмарики жевательный, 75г",https://online.metro-cc.ru/products/bon-pari-veselye-koshmariki-zhevatelnyj-75g,59.9,54.9,192,BON PARI,10
114,643779,128248,"Чипсы Lay's рифленые Лосось в сливочном соусе, 140г",https://online.metro-cc.ru/products/lays-riflenye-losos-v-slivochnom-souse-140g,149.0,-,317,LAY'S,10
115,220310,299406,"Жевательная резинка Mentos Pure Fresh свежая мята, 100г",https://online.metro-cc.ru/products/mentos-pure-fresh-svezhaya-myata100g,259.0,-,393,MENTOS,10
116,108526,468818,Ударница Зефир кофейный в шоколаде Шармэль 250г,https://online.metro-cc.ru/products/udarnica-kofejnyj-v-shokolade-sharmel-250g,269.0,229,183,ШАРМЭЛЬ,10
117,626476,123228,"Снеки Cheetos Сыр кукурузные, 50г",https://online.metro-cc.ru/products/50g-cheetos-syr,59.9,54.9,465,CHEETOS,10
118,573979152,220329,"Конфеты Красный Октябрь Аленка крем брюле купол, 1кг",https://online.metro-cc.ru/products/1kg-konfety-alenka-krasnyy-oktyabr-krem-bryule-kupol,629.0,539,36,АЛЕНКА,10
119,593547,111257,"METRO Chef Крендель с морской солью, 250г",https://online.metro-cc.ru/products/krendel-metro-chef-s-morskoj-solyu-250g,92.9,-,640,METRO CHEF,10
120,497747,627060,"Печенье Наслада сэндвич с вареной сгущенкой, 1.3кг",https://online.metro-cc.ru/products/naslada-sendvich-s-varenoj-sguschenkoj-13kg,579.0,-,36,НАСЛАДА,10
121,231745,499329,"Чипсы нори Midori в оливковом масле, 5г",https://online.metro-cc.ru/products/midori-iz-morskoj-kapusty-v-olivkovom-masle-nori-5g,65.9,-,1570,MIDORI,10
122,636754,125313,"Тараллини Nina Farina классические, 180г",https://online.metro-cc.ru/products/tarallini-nina-farina-klassicheskie-180-g,54.9,-,477,NINA FARINA,10
123,536075,374559,"Набор шоколадный Mozart Reber Die Feinsten Mozart-Spezialitaten, 218г",https://online.metro-cc.ru/products/shokoladnye-assorti-mozart-reber-218g,1799.0,1490,50,MOZART,10
124,593689,112682,"Шоколад Milka молочный с фундуком и изюмом, 85г",https://online.metro-cc.ru/products/shokolad-milka-molochnyj-s-fundukom-izyumom-85g,109.0,-,183,MILKA,10
125,174076,462799,"Рулетики Яшкино вафельные со сгущенкой, 160г",https://online.metro-cc.ru/products/yashkino-vafelnye-so-sguschenkoj-160g,84.9,-,94,ЯШКИНО,10
126,549971,665159,"Печенье Полет овсяное классическое 5 злаков, 250г",https://online.metro-cc.ru/products/polet-5-zlakov-ovsyanoe-250-g,154.0,119,209,ПОЛЕТ,10
127,517852,643138,"Конфеты Славянка Степ лесной орех с арахисом и фундуком, 192г",https://online.metro-cc.ru/products/shokoladnye-slavyanka-step-lesnoj-oreh-s-arahisom-fundukom,138.0,-,81,СЛАВЯНКА,10
128,132339,425082,Ударница Пастила клюквенная Шармэль 221г,https://online.metro-cc.ru/products/udarnica-pastila-klyukvennaya-sharmel-221g,138.0,-,220,ШАРМЭЛЬ,10
129,240717,508603,"Шоколад Bucheron горький 72%, 100г",https://online.metro-cc.ru/products/bucheron-gorkij-72-kakao-100g,369.0,-,330,BUCHERON,10
130,198926,413415,"Шоколад Красный Октябрь Аленка молочный, 15г",https://online.metro-cc.ru/products/krasnyj-oktyabr-alenka-15g,20.99,18.9,2348,АЛЕНКА,10
131,173450,469090,"Шоколад Ritter Sport молочный Альпийское молоко, 100г",https://online.metro-cc.ru/products/ritter-sport-molochnyj-alpijskoe-moloko-100g,149.0,139,2300,RITTER SPORT,10
132,496704,627003,"Печенье Oreo с какао и начинкой со вкусом шоколада, 228г",https://online.metro-cc.ru/products/oreo-s-kakao-nachinkoj-s-vkusom-shokolada-228g,169.0,-,195,OREO,10
133,469722,605161,"Чипсы Naturals Lorenz Классические с солью, 100г",https://online.metro-cc.ru/products/lorenz-naturals-klassicheskie-s-solyu-100g,157.0,109,1012,NATURALS,10
134,162399,449194,"Драже M&M's с молочным шоколадом, 45г",https://online.metro-cc.ru/products/drazhe-m-ms-s-molochnym-shokoladom-45g,51.9,49.9,835,M&M'S,10
135,189871,456037,"Батончик Snickers шоколадный, 51г",https://online.metro-cc.ru/products/snickers-c-arahisom-505g,48.9,-,18832,SNICKERS,10
136,105711,363767,"Батончик Snickers шоколадный с лесным орехом, 81г",https://online.metro-cc.ru/products/snickers-c-lesnym-orehom-81g,74.9,-,2277,SNICKERS,10
137,251862,514689,"Конфеты Рот Фронт Коровка, Огни Москвы, Замоскворечье, 700г",https://online.metro-cc.ru/products/rotfront-miks-korovka-ogni-moskvy-zamoskvorechye-700g,639.0,-,47,РОТ ФРОНТ,10
138,643714,128243,"Чипсы Lay's рифленые Лобстер, 140г",https://online.metro-cc.ru/products/lays-riflenye-lobster-140g,149.0,-,237,LAY'S,10
139,2279334,134241,"Батончик BabyFox с молочной начинкой, 45г",https://online.metro-cc.ru/products/batonchik-babyfox-s-molochnoy-nachinkoy-45g,40.49,-,2022,BABYFOX,10
140,559847,51372,"Конфеты Победа вкуса Соната шоколадные, 200г",https://online.metro-cc.ru/products/shokoladnye-pobeda-vkusa-sonata-200-g,177.0,-,107,ПОБЕДА ВКУСА,10
141,145784,364689,"Кулич Миланесе Panettone с цукатами и изюмом, 500г",https://online.metro-cc.ru/products/kulich-pashalnyj-milanese-s-cukatami-izyumom-500g,529.0,-,240,МИЛАНЕСЕ,10
142,443986,586896,"Конфеты Красный Октябрь Золотое суфле черносмородиновое, 200г",https://online.metro-cc.ru/products/krasnyj-oktyabr-zolotoe-sufle-chernaya-smorodina-200g,339.0,-,217,КРАСНЫЙ ОКТЯБРЬ,10
143,607379102,239222,"Хлебцы рисовые Dr. Korner Сметана-зелень, 80г",https://online.metro-cc.ru/products/80g-hlebtsy-risovye-dr-korner-smetanazelen,94.9,-,23,DR. KORNER,10
144,556001,31506,"Снэки Сухогруз Кольца кальмара, 70г",https://online.metro-cc.ru/products/kalmar-suhogruz-sushenyj-kolca-70g,196.0,-,203,СУХОГРУЗ,10
145,593659,112674,"Шоколад Milka Bubbles молочный пористый, 76г",https://online.metro-cc.ru/products/milka-bubbles-shokolad-molochnyj-poristyj-76g,109.0,-,274,MILKA,10
146,258715,523367,"Батончик Picnic с арахисом, карамелью шоколадный, 38г",https://online.metro-cc.ru/products/picnic-s-arahisom-karamelyu-38-g,49.99,-,1126,PICNIC,10
147,474079,615590,"Печенье Семейка Озби с семенами подсолнечника затяжное, 600г",https://online.metro-cc.ru/products/semejka-ozbi-pechenye-zatyazhnoe-s-semenami-podsolnechnika-600g,219.0,-,54,СЕМЕЙКА ОЗБИ,10
148,94828,341344,"METRO Chef Печенье Cantuccini, 500г",https://online.metro-cc.ru/products/kantuchini-toskana-metro-chef-500-u,799.0,-,81,METRO CHEF,10
149,159676,442165,"Печенье Santa Bakery Ассорти сдобное, 750г",https://online.metro-cc.ru/products/santa-bakery-sdobnoe-assorti-750g,739.0,-,200,SANTA BAKERY,10
